2.805416488453683854e+00,1.230020007186948261e+00
2.111848986298797026e+00,1.080371958401332400e+01
1.695801665765171995e+00,1.314528090284830864e+00
5.174089223567911233e+00,4.797349833067062752e-01
2.137514761649382145e+00,9.200024067597465383e-01
3.582651673370866319e-01,1.132437205259230062e+01
1.144769700162952653e+00,1.075179588058748914e+00
2.473492371735802386e+00,4.823940493900940929e+00
6.484200232684556031e-01,3.590259509991429732e-01
1.817248727681695986e+00,2.262449781339515464e+00
3.776864482685984292e+00,1.829393320636580444e+00
1.676923280672455663e+00,1.562554718403215048e+01
1.744306050116861406e-01,1.755928625589239511e-01
9.300896082741292314e-01,1.326396506489748439e-01
7.141569866211631978e-02,2.179715445035150356e+00
1.558986230220732683e+00,3.133045456045703858e+01
3.177683522256915083e+00,6.263828954626745604e-01
1.938585233902928362e+00,6.526742078011348092e+00
3.981613960275169006e+00,3.890220842967278880e+00
3.191677491556755286e-01,1.151156846088263741e+00
4.052794878652732358e+00,2.378251291011986623e+01
2.951769136553574757e-01,2.938314622412979915e+00
1.272768449518331124e+00,2.933597285166261948e+00
4.198867249466887941e+00,6.974324087867177724e+00
7.263251350104337201e-01,5.163871841624964709e+00
1.844482808652538441e+00,2.332775644579013208e-01
8.384191233010315214e-01,2.331322102312213929e+00
2.913999563810421467e+00,1.939253541192459185e+00
2.365846849968473720e+00,3.843957752350032342e-01
3.279341696358875513e+00,3.561699999999999733e+01
1.042472700925275442e+00,1.399510020376196540e+00
1.681520575240158077e+00,3.065592064276371875e+00
8.278458798791915596e-01,8.940649568213776544e-01
3.034922001816925174e+00,1.743063618554714145e+00
9.087429015307145475e-02,1.069454317697863255e+00
2.112129381919944482e+00,2.238557590650676943e+00
3.107934486127774676e+00,1.758587082556589820e+01
1.597045281856419141e+00,1.157950049181340901e+01
8.568875372004784996e-01,6.675438331589816698e+01
1.991980370900234165e+00,5.653282238339490284e+00
2.716286833999478123e+00,1.597017766927132154e+00
1.427459616434476386e+00,1.399977390789128640e+00
4.311702508706442671e+00,4.678269469374749523e-01
6.370707538350963262e+00,2.490025993821576744e+00
2.218924623927037043e+00,1.475810112963632514e-01
6.403431910217416423e-01,1.030249682421396926e+02
3.125380975952555263e-01,7.688516031180969890e+01
1.173213977881042425e+00,1.249733862210857666e-01
8.145272543814153776e-01,1.587170384547789359e+00
5.873892738752073406e+00,8.174903290287122148e-01
1.284579473358684609e+00,1.971052097019790894e+00
8.925936669610399221e-01,2.294779251650841956e-01
1.884832322358452439e+00,2.773128072850470005e+01
1.545827094289730086e-01,8.738878683206176001e-01
2.042654787431358976e+00,5.189455720214058765e+00
5.195239504420787746e+00,1.912673871619412269e+00
2.824897210392120606e+00,1.458923690936870265e+01
3.198913470294896033e+00,7.039952669638865679e+00
5.545441986665821110e-01,4.329693463309154566e+01
4.191533784700268161e-01,4.586578622686476314e-01
6.958071676774750802e-01,1.357802551980252792e+00
2.114157709218044801e+00,1.209850379818558697e+00
5.909929792016081151e+00,7.616329984957853627e-01
1.493443690241356148e+00,9.370525547711894276e+00
1.021146002732780111e+00,1.251749481696291300e+00
6.796720766596680896e+00,5.327193367252165856e+00
3.002387118906239660e+00,4.680326245968704058e+00
2.686012326330668998e+00,1.674431027318970422e+00
1.062223295588417216e+00,1.665030681053606409e+00
3.574382448135059870e-02,1.071657681431860354e+00
2.011153998032913393e+00,3.058312832442691143e+00
6.027601719186951534e+00,5.035607063490525803e+01
2.268829268716055503e-01,1.114491843697408280e+00
4.427402561942753167e-01,5.588754419807179907e+00
7.945461333987643426e-01,3.223419366365660288e+00
3.521053307228302343e-01,4.573834961056095239e+01
2.390468211467052795e-01,2.128017598690302492e+00
1.921348274227205444e+00,6.576247746999136723e+00
1.275435089959535473e+00,1.117609216844517750e+00
5.164620890128773789e-01,4.925098324506393510e+00
1.347789048848990756e+00,2.210475581082143925e+00
2.094495451508257222e+00,8.330771818078027691e-01
1.041599192590317413e+00,1.148242061665370128e+00
4.287995180386875577e-02,3.552150394986257620e-01
5.363991707236316631e-02,1.353312543556173031e+00
1.266045118622935117e+00,2.876373196623187134e+00
1.979539198204490313e+00,1.765901405189840845e-01
6.388685529594689605e+00,2.556089031409579437e+00
3.291129433068035404e+00,3.075224199851140483e+00
1.708678088379578242e+00,1.941229529431885314e+00
1.264479232140077070e+00,2.671521807274656268e+00
4.339933353452225084e+00,9.255291866884091112e-01
6.053491713827655607e-01,5.114480444539482029e+00
2.899973072123152917e+00,7.131039401510670928e+01
1.106143785451652706e+00,1.647830557565021392e+00
4.588385164354631840e+00,1.890377243749942426e+00
1.987459004281299624e+00,2.504915858028776920e+00
6.365029510509554456e-01,8.436791304083574028e-01
1.016097532656765612e+00,8.308656859406033934e-01
4.895269108288063942e-01,9.577377882986237267e+00
1.860701489097063677e+00,7.203784859342797775e-01
4.234011575278553430e-01,1.250698745083484997e-01
1.515986298047521608e+00,1.835718455665736659e+00
2.748095837418894405e+00,2.424825472725006392e+01
1.085522724640680392e-01,1.091232503330440862e+00
7.913472131434903245e-01,1.825750386291122185e+00
2.248064386098786560e+00,2.107507476370496402e+00
1.005129497646895853e+00,7.312285552240342934e-01
1.493907704319983543e+00,9.781426125180904263e-01
3.543350600875061929e+00,3.531544795289777383e+00
6.714439460435552842e-01,4.736141021287149044e+01
3.653311956722652964e-01,2.599845026841028361e-01
2.130350023957719330e+00,4.667556727856551291e+00
4.364463933661425266e+00,1.509215517775992721e+00
7.334522020027492428e-02,1.426719554444534488e+01
3.655618751781249953e-01,7.960303865503809417e-01
2.460939557821407941e+00,2.371950111417740370e+00
4.558758575286844805e-01,4.574364706905853240e+01
8.726140705776559425e-01,4.743910817982948114e-01
1.296741020133368227e+00,2.659640748553123046e+00
2.151725223010022781e+00,3.508267631239340156e-01
1.084456444727883939e+00,2.579328031275756938e+00
9.236372307354372424e-01,6.278071009192824903e+00
7.300239921294328305e+00,4.070804725476237174e+00
3.369052875236013822e-01,4.800713795274293005e+01
1.235167630106014158e+00,1.512313801358616372e+00
1.471086940874776428e+00,8.747413164347091197e+01
1.162541538391192564e+00,1.510338491671186567e+01
5.469231814185761209e+00,4.941768571703765645e+01
2.995157068699091374e-01,7.987682358182256692e+00
2.898927032918149571e+00,1.793108760696212656e+01
6.566334974556257975e-02,2.463011902264479192e-01
1.769894361550309547e+00,1.100934715001989694e+01
8.019877655795146776e-01,2.806460459435820898e+00
3.550894923057061003e+00,3.945238751012729583e+00
2.251616441323359474e+00,6.776233815825817297e-01
1.335512681459823048e+00,5.167030279535361537e+00
1.352660213254834431e+00,2.088551389556542404e+00
2.547881513202776560e+00,2.616591983864509974e+00
1.594591485718624413e-01,3.147164309628672552e+00
1.345491257261740570e+00,4.949607310781225777e+01
1.260831815432644998e+00,3.192339740705800288e+00
1.749956162372558355e+00,5.685083864984875390e+01
2.444892966416969848e+00,8.056797584990812666e+00
1.463675867559344423e+00,1.020443141149359967e+01
9.344794033756832485e-01,4.980846113178756251e-01
1.429447920852775944e+00,8.868314127365531929e-01
1.199281883750688449e+00,1.434264957035176868e+00
5.043871973748108584e-01,1.406514269077651924e-01
3.372532459897926715e-01,6.954166696549293647e+00
4.404130876949172851e-02,9.062960100211078229e-01
1.321423942292651699e+00,1.863310353817988485e+01
1.337724556313496294e+00,1.465674440843094617e+00
1.539817346182089652e+00,2.504609124937521525e+00
1.835346807025802107e+00,6.987386480459263360e-01
3.158697038236498056e+00,5.842980096846308591e-01
1.841296874576022313e+00,3.690944090702797387e-01
1.506276857608333852e+00,3.648039357182741860e+00
4.231608012160738674e+00,3.490282189903846088e+00
1.211499759903145845e+00,4.399699999999999989e+01
7.795944598567079720e-02,9.866551245410046800e-01
2.043860831384454624e+00,8.157152073572072615e-01
4.227883270416774031e-02,5.140106258337918677e-01
4.854574539416073087e+00,1.956321507811635607e+00
1.919119358377427087e+00,2.639098653874665690e+00
2.189354167941777618e+01,3.425292074353925642e+01
1.187229010364991177e+00,1.472922210213170935e+00
1.060446387327765722e-01,2.473915020042413104e+01
3.396343286701328235e-02,1.367361594558881288e+00
3.991411472148384654e+00,1.566055755411742245e+00
2.072184620555588275e+00,1.900353185405844414e+00
5.783477551706320163e+00,3.465023148170298661e+00
2.805374297471755707e+00,8.531405210726550337e+00
1.508010631142249758e-01,6.216922710802601504e-01
1.069743411426605117e+00,2.036446164105928602e+00
1.394292134973742769e-01,3.720418974875866702e+00
2.449369438129492149e+00,2.841864929992730104e+00
5.028632255002714047e+00,6.968370107490106768e+00
2.552450262571665185e+00,2.980984070946707476e+00
2.043600638097266220e+00,7.823197716189033146e-01
1.379978959689867279e+00,1.274908182014381275e+00
1.559041272962611968e+00,1.751568114648796470e+00
1.898784402296854523e+00,8.503856918998479175e-01
7.995189889130640548e-01,1.630091261076124454e+01
2.462905324843533084e+00,2.277759931041941854e+00
1.288505797728297431e+00,1.119519701300801140e+00
2.212327335928077066e+00,6.368757214956833224e+00
3.184362493201290611e+00,4.380278893396519102e+00
3.983111456794251826e+00,1.635685870746784509e+00
2.577953006077911891e+00,2.715412054342817849e-01
8.998645133656111295e-01,1.501711236333324262e+00
1.604889807264766377e+00,2.146473103277437122e+00
1.371025951982460578e+00,1.835606045838809264e+00
5.778784559600560478e-01,5.796913973782544804e-01
2.141789858262875601e+00,7.502925464998702054e-01
5.181459569319214475e-01,5.111746407623686261e-01
2.670452486248205748e+00,1.618965799539218864e+01
9.469759100665694485e-01,2.005184488424317291e+00
1.157295930968049946e+00,1.686605604195331454e+00
6.081682649522364592e+00,3.155150933425572646e+01
4.638221092921018113e-02,6.630663897648222393e-01
1.128653048276913262e+00,1.269213038088125245e+00
1.102952000140764444e+00,1.628444307048889650e+00
7.572678009849279412e+00,1.969871424113190983e+01
3.538097561010957598e-02,4.255222897856119624e-01
1.130150927481645473e+00,2.539294691392707470e+00
1.983768767504769492e+00,4.580483897341989241e+00
7.079191080902026423e-01,9.821083491228987938e+00
6.706037774115227723e-01,1.075691270642841896e-01
3.487564728322948504e+00,2.617667149582615371e-01
1.286769087512417142e+00,3.293560805246632528e-01
2.519690004812299655e+00,1.214921667944034889e+00
2.401742651278965912e+00,2.199476097613431769e+00
7.494831421236044511e-01,2.243249755390996025e+00
4.642329926528334094e-01,6.701828121452010345e-01
7.462430397978367380e-02,1.383447333428746928e+00
5.253736901397222603e+00,2.570729759007289061e+00
2.370471171328265125e+00,1.307591290745208923e+01
6.928920003297265318e-01,2.161054066921453132e-01
6.060491952637334201e+00,9.915834172972202154e+00
2.006506612879701112e+00,2.061661130076445358e-01
3.020608312310037125e+00,2.721583695975164363e-01
3.634767960880435300e+00,1.350828604833498314e+00
5.863417580592466649e+00,1.448456029467279116e+01
1.526946380971033523e+00,1.017228320611365788e+01
2.732211908481787965e+00,2.058328854777672634e-01
3.353880948208914692e+00,1.064190700541650436e+00
4.929069061287270515e+00,1.439866823545957741e+00
7.195766727167032251e-01,3.007198038103362059e+00
1.208382108321758075e+00,2.907233732533821779e+00
2.314180237244992444e+00,1.622024969182550347e+00
2.044155579955075464e+00,1.957372675670522977e+00
5.153164151252231484e+00,2.035391055979420383e+00
1.345259668687786014e+00,7.720348125002874262e+00
2.398454370018594961e+00,5.883673455851221590e+00
1.905463495096392512e-01,6.997648457499415775e-01
1.146506671605489025e+00,1.330921348175999874e+01
1.582958759697366657e+00,2.403411592655471107e+00
2.393817898764415197e+00,1.495680373960756038e+00
5.596613029794622607e-01,1.101254787765850507e+00
8.113184379622464526e-01,7.811545743385701179e+00
2.826101703813693966e+00,1.779596821206166579e+00
2.843048854618134058e+00,8.049579954682648975e+00
6.896865831434634053e+00,8.756569377907849727e+00
1.823747411957884923e+00,1.361406157831485686e+01
2.521300406741826095e+00,9.173035838329484548e+00
4.821682780112139355e+00,3.851819066517207180e+00
2.050346344930800146e+00,2.282741909454197682e+01
3.003108056795626979e+00,9.377993053399044099e-01
4.224492609644189822e-02,4.410243974756793972e-01
1.198377189643626384e+00,1.426662311170311614e+00
3.252221283206257585e+00,1.446195840395791521e+00
1.289641021262398768e-01,7.074099673353577700e-01
2.048313414814494637e-01,1.726626810021568148e-01
5.612847775515129811e+00,5.740692511789919905e+00
1.032612250428117662e+00,5.826318214192188982e+00
2.219777818626112786e+00,1.239216103230077692e+00
3.236096626388750952e+00,5.332942348115083320e+01
6.060232287486953112e-02,9.701362319274765555e-01
1.233840519089437482e+00,1.666441549369640285e+00
2.288158362606254936e+00,2.470996279003101037e+00
3.390471925184634472e+00,2.485535610529529205e+00
1.175722088328543746e+00,1.486230336768495475e+00
2.414058246082640302e+00,4.861509430575286217e+01
3.709138197049102192e+00,8.646232317310621696e+00
7.250243816870187707e+00,3.268212386973359251e+00
1.936136183761823393e+00,5.391276708796269190e+01
1.242088800721423969e-01,7.550938701565438294e+01
2.956883302814772296e+00,7.801949810524564555e+01
2.305757375772836681e+00,1.291376914165518253e+00
2.695434343605553007e+00,4.683053482045271276e-01
2.140102298184729523e+00,1.995491392105499528e+00
1.260947694604027003e+00,5.011612432724189548e-01
7.751373323874476418e-01,5.668042733789478760e+00
2.394300542916142360e-01,6.227633072639616074e+01
3.493990110582213315e+00,7.312271507539226389e-01
4.337575180728051732e-02,6.485528533626175873e-01
1.053415803023974417e+00,1.292860261623212770e+00
1.488742143171001564e-01,3.404080521541933968e-01
1.119004017216383540e+00,9.034647779787094990e+00
1.595594751107481279e+00,1.962225588078020166e+00
2.238077254719648579e+00,1.767073225951418136e+00
2.115755002872398371e+00,6.527498735965604482e-01
7.311589644082441275e-01,1.740341463106542252e-01
1.572067314545253724e+00,1.283190154874236100e-01
6.507499478412613669e+00,3.887392810804470300e-01
3.897722212844991208e-01,3.786868206252495650e+00
2.946069663983583720e-01,2.285291143582056650e-01
5.273913243560596209e-01,6.578980430168724913e-01
1.689928842218396454e+00,6.322903998256562685e-01
2.773719196744573789e+00,6.698710723380846277e-01
2.822671962822513314e-01,2.777329608709410813e+00
3.802440478802322499e+00,3.334996725023593456e+00
1.013052027212552719e+00,3.306895953480454287e-01
1.291066515824443872e-01,8.255931825697111481e-01
3.631450594500041262e+00,1.249998444190984870e+01
1.643572870631298422e+00,9.955861287536444948e+00
3.287016197642331772e+00,9.833795642092734823e+00
1.157816733745486770e+00,1.500346804682836854e+01
1.647645250024222685e+00,3.974137160546532765e+00
8.658797562575800688e-01,4.208926772519193449e+00
1.836618483380402678e+00,4.097193121399965499e+00
2.209460537413153111e-02,2.172824902886876686e+01
1.281081562418319386e+00,1.668199599187314641e+00
1.674045089917541640e+00,1.635430487786827758e+00
1.201583520735141075e+00,1.912427237679412251e+00
7.415089812091902211e+00,2.269321094691409080e+00
1.641815930503658816e+00,7.950983225247446606e-01
1.105437527088238170e+00,2.063921756874681268e+00
9.339375730803692877e-01,6.170055500461973930e-01
2.383146326739301324e-01,2.420806633106164174e+00
3.333056131863477933e+00,2.454863512320329022e+01
1.214538575858247649e+00,6.160542542489990669e-01
1.848192413387749422e+00,1.792962999676165348e+00
6.927324248276929275e-01,1.931063876645727762e-01
9.120955635409607742e-01,6.792263625341936617e-01
2.392688492539917777e-01,5.158417899004477114e-01
3.967340999854401112e-02,2.245902856697802596e-01
2.419602710783129051e+00,3.574274646826746116e-01
1.137172141504272593e+00,2.160409171823897356e+00
4.389862015369533133e+00,2.149196363551161060e+00
1.182734266032906101e+00,1.653440895325918314e+00
1.804584125474578027e+00,1.764500424739620099e+00
1.051880877384040858e+01,5.212919474226701766e+01
1.472401799066364259e+00,7.162515779685504569e+00
1.714392689374054424e+00,1.536865312001747697e+00
5.741181321013084926e-02,1.005787561681930203e-01
3.846413382555315508e+00,1.713144750143995143e+00
2.376831344933093781e+00,4.442395716852713505e+00
2.523410819204827682e+00,4.433604801912236582e+01
5.036643328694540012e-01,1.073307543659180574e+00
3.176422710352947987e-01,3.499999999999999778e-01
2.561337768543358040e-01,5.792297305674995300e+01
1.724663445797793626e+00,1.773820553834827729e+00
2.067557793226021179e+00,1.150708006443709408e+00
2.566640113106049448e+00,5.461321860982258869e+01
6.448846109798942461e-01,8.621650647757743258e+00
1.928066453290372850e+00,1.388484671430507245e+00
1.195824000046984192e+00,3.260996787239184846e-01
3.963495016093262713e+00,7.186410442948259458e+01
7.920044665660815886e-01,8.094122036104007378e+00
1.161589232094962343e+00,7.907488948320262168e+00
7.427286384557517662e-01,9.870600488815935991e-01
1.547607294985269943e+00,2.347261203645623073e+00
1.720049396410462395e+00,2.960964255912536647e+00
3.595360903696052934e-02,3.719403589077000527e-01
9.351179998385952263e-01,6.358886013423687977e-01
1.473062293571767711e-01,4.265642155308372874e-01
1.298378083318022513e+00,1.161543552232777499e+00
5.378210319267193729e-01,6.687043614057585073e-01
3.928352707884083195e+00,6.576115381322001952e+01
1.741941763000918630e+00,1.181739943544066840e+01
3.150291488069231871e+00,2.759844016408036005e+00
2.761335918386564448e+00,7.725271340890337513e+01
1.084520703644195283e+00,3.107874281716262566e+00
3.869891205366338127e+00,4.908261627048548625e+00
3.529206704307765730e+00,1.535364725112729367e+00
2.157674821554875333e+00,2.961117147783970172e+00
7.000517061316562095e-02,1.835782365014794859e+00
3.343010986660739370e+00,1.944171296151649075e+00
1.396835439881417784e+00,3.101418653110740165e-01
4.783833514965083467e+00,3.210604388378972107e+00
2.292443237559597669e-01,4.928397942679380250e+00
6.249785241313841944e+00,5.811883003808097214e+01
3.538132933898587018e-02,1.694676977031939424e+00
2.197093078801359844e+00,3.055050465312492580e+00
6.714065031856657484e-01,2.989032511068284936e+00
1.068234896468219119e+00,2.521315490800609016e+00
3.087319318972045590e+00,1.099544849679152891e+00
7.121257163121677003e+00,4.905034312992759027e+01
2.877196277404454605e-01,1.710675592706291992e+00
3.769650715413785047e+00,7.909872487521043993e+00
2.302209704195259832e+00,1.269719387859480353e+00
4.971514105783609416e+00,1.996702468033217048e+00
4.857625163308895710e-02,4.730401839725449364e-01
1.055041822525724315e+00,1.106551905774328937e+00
6.345415241870570711e+00,5.451188045338024146e+00
1.182635626193563994e+00,2.484996477267036319e+00
5.173693517053616631e-02,2.351523275044669070e-01
1.295842379414340328e+00,5.009014378288582314e+00
4.287353772567272236e-01,4.016262465803299619e+01
3.142835802734786022e+00,1.353290450848436022e+00
4.578986120164039164e-01,4.071176408352179976e+00
1.920167688751674318e+00,6.748133549181406288e+00
8.124729792359828284e-01,2.696308012113100450e+00
1.751398603393040210e+00,1.542742262391280761e+00
1.184061655086126708e+00,1.565185595838343602e+00
7.416346163718164908e-01,1.704142402505565368e+00
2.144091978766400342e+00,2.900088435001771936e-01
4.046217338463660440e-02,3.939980126733015342e-01
2.438113478189063432e+00,6.777207821384946262e-01
1.563484281733859893e+00,1.386842221637591965e-01
4.384067079276887213e+00,2.000000000000000111e-01
7.667880099771142710e-01,1.851004942581137014e+00
3.336993414573085487e-02,1.353931448415701233e+00
2.612936093706050400e+00,1.444129643054744783e+00
2.831420490529624967e+00,6.574202069654873526e+00
3.009440500170776911e+00,1.415017431339384579e+01
2.999914372430025900e+00,4.390453299517422359e+00
1.130806035791938197e-01,1.162079339810066969e+01
1.534664014871886639e+00,5.319676593552228638e+01
3.556229209291104532e+00,1.733831868652498720e+00
4.705836494001221226e-02,2.831010166444744569e-01
3.310967440061141964e+00,1.789927250591184515e+00
8.683920670664443398e-01,5.919617741714451853e+01
8.746031490181442880e-01,7.436426164535767214e+00
4.200272397547763492e-01,3.200000000000000178e+00
2.334894366438668545e+00,1.225184969914003386e+00
5.298269774847621516e-01,6.036164623489582226e+01
9.452564555565966531e-01,3.515791382641692664e+00
5.932668134223118006e-01,9.000000000000000222e-01
5.045374646370385241e-01,4.122047020452190291e-01
1.886247781568669013e-01,6.936061664677937166e-01
6.514853292661402229e-01,1.800785889962525532e+00
1.402562024150001196e+00,1.155451789974609511e+00
1.280000000000000027e+00,5.009999999999999787e+00
5.093927244288879663e+00,4.481914812326887265e+00
1.091876778271638537e+00,1.053314533259301689e+00
2.257886932855348583e+00,1.010294667309996797e+01
1.326733710133309874e+00,6.631041129351091801e-01
1.211155805435935040e+00,1.735356636800735153e+00
5.630201688262988391e+00,7.616692962720237325e+00
1.108378714882536364e+00,5.038897419152499335e-01
2.117975836605304085e+00,1.382900049287780320e+00
1.641263706695594626e+00,5.260410400592063951e+01
8.859014039656135653e-01,9.729299857500521398e+00
6.853904537743947811e-01,1.776392373591893170e+00
1.134614579816915381e+00,1.562567872438877403e+00
7.085831025960724894e-01,2.700478209326482304e+00
4.711709158811323128e+00,9.546249737593258677e-01
2.373488292787881981e-01,3.069772943408917154e-01
6.917263713517392276e-02,3.863620371319945068e+00
5.453336378314120880e-01,1.271433896804754715e+00
1.901661452541612674e+00,5.817317130399036751e-01
9.098549034359850740e-01,1.527423032767531330e+00
8.003955640588474196e+00,1.539197444090775235e+01
1.635348469948262884e-01,2.974887845865676339e-01
8.978855139704327026e-01,2.069791715472871219e-01
1.833183945385355729e-01,4.356361612846534337e-01
1.038220145916454618e+00,5.614341710782743133e-01
6.466155039926175796e-01,1.204695423729231152e+01
1.773818019101406906e-01,4.335052811768501657e-01
3.173394643778023605e-01,7.910407511962258553e-01
2.595251941941234097e+00,5.127909434395458099e+00
4.616315372816560902e+00,9.639985985412280911e+00
4.561551599512186361e-01,1.363267467695771007e+00
3.793228950455849180e+00,5.888708158346882549e+00
1.940643586074014104e+00,2.139709467478334126e+00
1.287465202800711639e+00,8.981759126569766494e+00
3.289284243369647309e-01,1.778206391195796821e+00
3.149342249272277350e+00,7.038214512154210567e+00
5.645949099961408008e-02,1.059793822773937411e+00
2.383907156870661570e+00,1.746879572979500850e+01
9.626783454300611442e-01,2.093520599835354545e+00
2.636439620504462233e+00,1.910839873822555823e+00
4.446004827698554762e-02,9.209358121651877171e-01
2.413262068516361936e+00,3.761813043421612157e+00
5.131651462519393192e-01,2.653135476866698705e-01
7.301437166402843237e-01,7.143374087212307266e+00
1.195614202223702627e+00,2.431693787668812057e+00
1.313513632027911049e+00,4.664030364288507258e+00
1.853702232335229461e+00,2.057716897090525077e+00
