a,da,Mp,dMp
1.1952196488609517,0.052133826175927774,16.229866049671582,1.4485967917439277
1.8946148938200913,0.14139117800534917,16.871259225980634,2.5938813716975275
0.8513141929121968,0.03458432072845578,5.003891215010448,0.41165599506746403
0.26593321198043995,0.006844021089357685,1.7893224957420686,0.13493628820157114
1.1111239434148321,0.0517226678269024,11.435355530840535,1.133585468200425
1.6836382894668438,0.08432797498433195,7.759547420013539,0.9336884622852889
2.1331327283169794,0.08962612341693786,2.0285936280927714,0.17935271190941904
2.135558089721454,0.06730959792883685,13.154632985053038,1.0656926021105064
1.3380055432060767,0.08678149737550733,2.4056198422697848,0.3161218518284908
0.4456804006055322,0.027767640560609805,0.16772266666170477,0.04394554580019001
1.114669956487595,0.07918335821088422,0.10184552830755667,0.05656649791698979
2.4557337173438314,0.08660795614071091,0.62123441336597,0.06192596180301197
1.6570014063124676,0.05958858227259603,11.152708864069865,0.8452108865417383
0.714504844118332,0.028796791925768315,1.6374233428401386,0.1485353121875332
0.6646931775274842,0.02678141603947732,1.700196958004289,0.227338241541432
1.478888742660415,0.08260038312985575,23.559379466874148,2.7204805635767255
2.055341958029617,0.11675033621017153,13.718335418852666,1.6583151123847149
1.9378618569104349,0.12310122723590969,9.891445621990359,1.3616075384474027
0.493343769760591,0.008655229858139653,50.8458663169958,1.7843753393185005
2.2706260818954513,0.035657190532373255,38.43972653621491,1.2077998988599004
2.0513853639355113,0.06595307720510682,11.828245414770628,1.086800695273444
1.9953940955289433,0.0655036979113786,12.10976526661706,1.110384918353337
1.6194517302582492,0.07665160474274724,10.356707769416387,0.9938590179420241
3.3056865534028996,0.3137957774684037,1.0100647723575382,0.17912097511631908
1.7212312243509236,0.0683110497711267,18.286646876139272,1.5032970559516305
1.4279198348074464,0.036225303484808,1.3422268903158245,0.15057931936099506
2.504746440627026,0.06331035416971319,6.083259190540461,0.3530014614670133
3.475246231245362,0.19484644204066143,0.1281896122323756,0.022575412693565434
1.7460403808537839,0.05556064722273553,44.21523367286596,2.9883000748915647
3.2721760542122933,0.13745981373200786,0.6217851705757191,0.0887547797860671
0.11621996077214011,0.0016817886337868308,4.136593880346461,0.12314138878236139
0.6433964398192749,0.027564484350528492,6.465898205550205,0.6007904618834635
1.6416950321313564,0.08907769918932204,2.8769384760318295,0.6311559651044266
0.7883551263708239,0.06409430386317996,6.640293988748778,1.0809762012703292
9.938762351563975,0.5178614272599574,79.04571078667422,4.899205002275574
1.995249681948557,0.04416921175615981,6.975365530969893,0.3058822391190136
0.4002211185305825,0.006042071638119626,33.522,0.0
1.4322904765783389,0.14528428921521053,0.47945348692069417,0.10632602181900011
2.805416488453684,0.28485721808633896,1.2300200071869483,0.2528204814580362
2.137514761649382,0.057556126204295954,0.9200024067597465,0.09949175204460547
0.35826516733708663,0.008235985284650768,11.3243720525923,0.5251146506415375
1.6769232806724557,0.03936614649164961,15.62554718403215,1.1423883076532655
1.9385852339029284,0.09202734260285719,6.526742078011348,0.8182990998998421
0.7263251350104337,0.017027364263867792,5.163871841624965,0.48983572990033847
1.8444828086525384,0.05434328673657443,0.23327756445790132,0.01964294134489439
3.2793416963588755,0.08111638349500255,35.617,0.0
1.5970452818564191,0.3122850071643111,11.579500491813409,4.576111803995719
1.4274596164344764,0.03646995537216511,1.3999773907891286,0.08081879836063816
4.311702508706443,0.825657821658284,0.46782694693747495,0.15242124809584412
6.370707538350963,0.5989927738859355,2.4900259938215767,0.20150831169909197
0.6403431910217416,0.012409754652300214,103.02496824213969,4.203321328029154
0.3125380975952555,0.004278563144975297,76.8851603118097,2.1055333217130814
0.22688292687160555,0.006173687710755712,1.1144918436974083,0.060794057090472774
0.7945461333987643,0.028356873005429887,3.2234193663656603,0.27027879694525625
